SOA1;SOA2;StimTargetID;StimPair1Bg;StimPair1Target;StimPair2Bg;StimPair2Target;Ring;TargetLuminance;BgLuminance;TargetSelected;TOJ1Correct;TOJ2Correct;Tutorial;InAsteroidField;PresentationSpeed;RingPassSpeed;StationCount;PresentationTurbo;RingPassTurbo;StationExploded;GameTime
-0.1;0;3;1;3;2;0;0;0.59608;0.3451;true;true;false;false;false;3999.92944;5500;416;false;true;false;1701.09009
-0.05;0.1;0;3;1;2;0;3;0.47059;0.3451;false;false;true;false;false;4207.93408;5500;417;false;true;false;1704.24463
0.1;-0.05;2;3;1;0;2;0;0.59608;0.3451;false;true;false;false;false;3999.92944;5500;418;false;true;false;1707.46545
0;0;2;0;2;3;1;3;0.47059;0.3451;true;false;true;false;false;3999.92944;5500;419;false;true;false;1710.72815
0.1;-0.05;0;2;0;3;1;3;0.3451;0.3451;false;true;false;false;false;4201.2041;5500;420;false;true;false;1713.84998
0;0;0;1;3;2;0;1;0.3451;0.3451;true;true;false;false;true;4262.66357;5500;423;false;true;false;1716.94739
0.1;0.05;1;3;1;2;0;1;0.87843;0.3451;true;false;false;false;true;4291.12109;5500;423;false;true;false;1720.08289
-0.05;-0.05;2;0;2;1;3;0;0.87843;0.3451;false;false;true;false;false;3999.92944;3999.92944;423;false;false;false;1729.37634
-0.1;0;2;0;2;3;1;3;0.47059;0.3451;true;true;true;false;false;3999.92944;3999.92944;424;false;false;false;1733.125
0.05;-0.05;0;3;1;2;0;0;0.47059;0.3451;true;true;true;false;false;3999.92944;5500;425;false;true;false;1736.42786
0.1;0;2;1;3;0;2;0;0.87843;0.3451;false;false;true;false;false;3999.92944;4957.88916;426;false;true;false;1739.72131
0.05;0.1;3;0;2;1;3;2;0.47059;0.3451;false;false;true;false;false;3999.92944;3999.92944;427;false;false;false;1743.31836
0.1;0;1;3;1;0;2;3;0.3451;0.3451;false;true;false;false;false;3999.92944;3999.92944;428;false;false;false;1746.92871
0.1;0.05;2;3;1;0;2;0;0.3451;0.3451;false;true;true;false;false;3999.92944;5320.99121;429;false;true;false;1750.31116
0.05;0;0;2;0;3;1;3;0.87843;0.3451;false;true;true;false;false;3999.92944;4979.69287;430;false;false;false;1753.65955
0.05;0.1;1;0;2;3;1;0;0.3451;0.3451;false;true;true;false;false;3999.92944;5351.75488;431;false;true;false;1757.0332
0.1;0.1;1;3;1;2;0;0;0.3451;0.3451;false;true;false;false;false;3999.92944;4591.57129;432;false;true;false;1760.39417
0;-0.1;3;1;3;2;0;3;0.87843;0.3451;true;false;false;false;false;3999.92944;3999.92944;433;false;true;false;1763.99524
0.05;-0.1;1;3;1;0;2;0;0.87843;0.3451;false;true;false;false;false;3999.92944;3999.92944;434;false;false;false;1767.70251
0;0;0;1;3;2;0;0;0.59608;0.3451;true;false;false;false;false;3999.92944;4798.3208;435;false;false;false;1771.31714
-0.05;0.1;3;1;3;2;0;0;0.47059;0.3451;true;true;false;false;false;3999.92944;5374.27686;436;false;false;false;1774.75452
-0.1;-0.1;3;2;0;1;3;0;0.87843;0.3451;true;true;true;false;false;3999.92944;3999.92944;437;false;false;false;1778.28125
0.1;-0.1;1;0;2;3;1;0;0.87843;0.3451;false;true;false;false;false;3999.92944;5446.04541;438;false;true;false;1781.70557
-0.05;0;0;1;3;2;0;1;0.87843;0.3451;true;false;false;false;false;4106.14746;3999.92944;439;false;false;false;1785.2345
0;0.05;2;0;2;3;1;0;0.87843;0.3451;false;true;true;false;false;3999.92944;3999.92944;440;false;false;false;1788.97888
-0.05;0.05;2;0;2;3;1;0;0.59608;0.3451;false;false;true;false;true;3999.92944;5500;443;false;true;false;1792.37219
0.05;0.05;2;1;3;0;2;1;0.87843;0.3451;false;true;true;false;true;3999.92944;4847.2207;443;false;true;false;1795.59265
0;0.05;1;3;1;2;0;3;0.47059;0.3451;false;true;true;false;false;3999.92944;3999.92944;443;false;false;false;1805.07349
0;0.05;0;2;0;3;1;0;0.3451;0.3451;true;false;true;false;false;3999.92944;3999.92944;444;false;false;false;1808.82251
0.1;0;2;3;1;0;2;3;0.59608;0.3451;true;true;false;false;false;3999.92944;5500;445;false;true;false;1812.22119
0.05;-0.05;0;2;0;1;3;3;0.47059;0.3451;false;true;true;false;false;3999.92944;5500;446;false;true;false;1815.46606
0.1;0.1;2;0;2;3;1;0;0.87843;0.3451;false;true;true;false;false;3999.92944;5475.00195;447;false;true;false;1818.78699
0;0;2;0;2;3;1;0;0.87843;0.3451;false;true;true;false;false;4038.63501;5500;448;false;true;false;1821.94482
-0.05;-0.1;1;3;1;0;2;1;0.3451;0.3451;true;true;false;false;false;3999.92944;5458.90088;449;false;true;false;1825.1394
-0.05;0;0;2;0;3;1;3;0.87843;0.3451;false;false;true;false;false;3999.92944;3999.92944;450;false;false;false;1828.68494
0;-0.05;2;3;1;0;2;1;0.59608;0.3451;false;false;false;false;false;3999.92944;3999.92944;451;false;false;false;1832.28296
-0.05;0;1;0;2;3;1;3;0.3451;0.3451;false;true;true;false;false;3999.92944;3999.92944;452;false;false;false;1835.88538
0.05;0.05;0;1;3;2;0;3;0.59608;0.3451;false;false;true;false;false;3999.92944;5141.3252;453;false;true;false;1839.23352
0.05;-0.05;3;2;0;1;3;3;0.87843;0.3451;true;true;true;false;false;3999.92944;3999.92944;454;false;false;false;1842.79883
-0.05;-0.1;2;0;2;3;1;3;0.87843;0.3451;true;true;false;false;false;3999.92944;5111.84619;455;false;true;false;1846.12988
-0.05;0.05;2;1;3;0;2;0;0.59608;0.3451;false;true;true;false;false;4030.10889;3999.92944;456;false;false;false;1849.67896
-0.1;-0.1;2;0;2;1;3;3;0.47059;0.3451;true;true;true;false;false;3999.92944;5218.17725;457;false;true;false;1853.04565
0;-0.1;2;1;3;0;2;3;0.87843;0.3451;true;false;true;false;false;3999.92944;5205.13525;458;false;true;false;1856.41638
-0.1;0.1;1;3;1;0;2;1;0.3451;0.3451;true;true;true;false;false;3999.92944;5098.63965;459;false;true;false;1859.73059
0;-0.1;1;3;1;2;0;0;0.47059;0.3451;false;true;true;false;false;4170.37451;3999.92944;460;false;true;false;1863.13879
-0.05;0.05;3;1;3;0;2;0;0.3451;0.3451;true;true;true;false;true;3999.92944;4761.4502;463;false;false;false;1866.62341
0.05;0;1;3;1;2;0;0;0.59608;0.3451;false;true;false;false;true;3999.92944;5073.44434;463;false;true;false;1869.93457
0.1;-0.1;2;0;2;1;3;0;0.59608;0.3451;false;true;true;false;false;3999.92944;3999.92944;463;false;false;false;1879.22925
-0.05;-0.05;3;2;0;1;3;0;0.3451;0.3451;true;true;true;false;false;3999.92944;3999.92944;464;false;false;false;1882.97278
-0.1;0.05;0;1;3;2;0;0;0.3451;0.3451;true;true;false;false;false;3999.92944;3999.92944;465;false;false;false;1886.73169
0.05;-0.1;2;3;1;0;2;3;0.3451;0.3451;true;true;true;false;false;3999.92944;3999.92944;466;false;false;false;1890.45874
0.1;-0.1;2;0;2;1;3;0;0.3451;0.3451;false;true;true;false;false;5088.64404;5500;467;true;true;false;1893.62854
-0.1;-0.05;1;3;1;2;0;1;0.59608;0.3451;true;true;true;false;false;3999.92944;5500;468;false;true;false;1896.78699
0.05;-0.1;1;0;2;3;1;0;0.59608;0.3451;false;true;false;false;false;4346.45654;3315.12085;469;false;true;true;1900.17798
0;0.1;3;1;3;0;2;1;0.47059;0.3451;false;true;true;false;false;3318.27197;4933.271;470;false;true;false;1904.03711
-0.05;-0.05;0;2;0;1;3;0;0.59608;0.3451;true;true;true;false;false;3410.68896;3420.41162;471;false;false;false;1907.95752
-0.1;0.1;2;1;3;0;2;1;0.87843;0.3451;false;false;true;false;false;3395.6936;4453.875;472;false;false;false;1911.927
0;-0.05;0;3;1;2;0;0;0.47059;0.3451;true;true;true;false;false;3435.20654;3459.3125;473;false;false;false;1916.10352
0.1;0;2;0;2;1;3;0;0.59608;0.3451;false;true;false;false;false;3476.87476;4659.80811;474;false;true;false;1919.94849
-0.05;0;1;2;0;3;1;0;0.59608;0.3451;false;true;true;false;false;3514.87646;4262.12158;475;false;true;false;1923.69873
0.1;0.05;0;1;3;2;0;1;0.87843;0.3451;true;true;false;false;false;3552.25977;3604.90186;476;false;false;false;1927.60596
0.1;-0.1;3;1;3;0;2;2;0.47059;0.3451;false;true;true;false;false;3591.5459;3614.70312;477;false;false;false;1931.60107
0.05;-0.05;1;3;1;2;0;0;0.3451;0.3451;false;true;true;false;false;3631.5083;4486.02295;478;false;true;false;1935.22974
-0.05;-0.05;2;0;2;3;1;2;0.47059;0.3451;true;true;true;false;false;3666.70264;3688.57959;479;false;false;false;1938.99622
0.1;0.1;0;3;1;2;0;2;0.47059;0.3451;false;false;true;false;false;3705.20093;4914.36523;480;false;false;false;1942.63965
-0.1;0;3;1;3;0;2;0;0.3451;0.3451;true;true;true;false;true;3741.39404;3763.63794;483;false;true;false;1946.46802
-0.1;-0.05;0;2;0;3;1;1;0.47059;0.3451;true;true;true;false;true;3779.69116;3803.04272;483;false;false;false;1950.41345
0.1;-0.1;2;3;1;0;2;0;0.47059;0.3451;false;true;false;false;false;3873.13794;3896.01172;483;false;false;false;1959.68896
-0.1;-0.05;3;1;3;2;0;0;0.3451;0.3451;true;true;true;false;false;3911.72729;3934.18237;484;false;false;false;1963.51074
0;0.1;0;1;3;2;0;0;0.47059;0.3451;true;false;false;false;false;3949.0791;5417.89453;485;false;false;false;1966.83752
-0.05;0.1;3;0;2;1;3;3;0.87843;0.3451;true;true;false;false;false;3982.35889;3999.94263;486;false;false;false;1970.39062
0.1;0;3;1;3;2;0;1;0.87843;0.3451;false;true;false;false;false;3999.94263;3999.94263;487;false;true;false;1974.00159
0;-0.05;0;3;1;2;0;1;0.3451;0.3451;true;false;true;false;false;3999.94263;4968.70703;488;false;true;false;1977.34839
0.1;-0.05;0;2;0;1;3;0;0.59608;0.3451;true;false;true;false;false;3999.94263;3999.94263;489;false;false;false;1980.97437
0.1;-0.05;3;2;0;1;3;1;0.3451;0.3451;false;false;false;false;false;3999.94263;3999.94263;490;false;false;false;1984.71692
0.1;0.1;1;3;1;2;0;3;0.59608;0.3451;false;true;true;false;false;3999.94263;4178.49512;491;false;true;false;1988.39465
0;0.1;1;3;1;2;0;2;0.3451;0.3451;true;false;true;false;false;3999.94263;5500;492;false;true;false;1991.67944
0.1;0.05;0;2;0;1;3;2;0.59608;0.3451;false;true;true;false;false;3999.94263;5500;493;false;true;false;1994.95703
-0.1;0.05;0;3;1;2;0;1;0.47059;0.3451;true;true;false;false;false;4159.89941;5500;494;false;true;false;1998.15869
0.05;0.05;3;1;3;2;0;2;0.47059;0.3451;false;true;true;false;false;4359.29688;3999.94263;495;false;false;false;2001.61755
-0.1;0.05;0;2;0;3;1;2;0.47059;0.3451;false;false;false;false;false;3999.94263;5268.73828;496;false;true;false;2004.97681
0.05;0.05;2;3;1;0;2;0;0.3451;0.3451;false;true;true;false;false;3999.94263;3999.94263;497;false;true;false;2008.60815
0;-0.1;0;2;0;1;3;0;0.59608;0.3451;true;false;true;false;false;3999.94263;5177.13184;498;false;true;false;2012.11389
-0.05;-0.1;3;2;0;1;3;3;0.87843;0.3451;true;false;true;false;false;3999.94263;5321.5332;499;false;true;false;2015.39197
0;-0.05;3;1;3;0;2;0;0.47059;0.3451;true;false;false;false;false;3999.94263;3999.94263;500;false;false;false;2018.93945
-0.05;0.05;1;0;2;3;1;1;0.87843;0.3451;true;false;false;false;true;3999.94263;3999.94263;503;false;false;false;2022.54468
0.1;0.05;1;0;2;3;1;1;0.47059;0.3451;true;true;false;false;true;3999.94263;3999.94263;503;false;false;false;2026.27905
-0.05;0.1;0;1;3;2;0;0;0.47059;0.3451;true;true;false;false;false;3999.94263;3999.94263;503;false;false;false;2035.66724
-0.05;-0.05;2;3;1;0;2;1;0.87843;0.3451;false;true;false;false;false;3999.94263;3999.94263;504;false;false;false;2039.42468
0;-0.05;3;0;2;1;3;3;0.3451;0.3451;true;false;true;false;false;3999.94263;3999.94263;505;false;false;false;2043.17029
0;0.05;0;2;0;3;1;3;0.3451;0.3451;false;true;true;false;false;3999.94263;4762.9292;506;false;false;false;2046.76453
0.05;0;1;0;2;3;1;3;0.47059;0.3451;false;false;true;false;false;3999.94263;5093.91748;507;false;true;false;2050.27026
0.05;-0.1;1;3;1;0;2;0;0.59608;0.3451;false;true;false;false;false;3999.94263;5500;508;false;true;false;2053.52661
-0.05;0;3;0;2;1;3;0;0.87843;0.3451;true;false;false;false;false;3999.94263;5500;509;false;true;false;2056.76245
-0.1;-0.1;2;0;2;3;1;2;0.87843;0.3451;true;true;true;false;false;3999.94263;4806.71045;510;false;true;false;2060.11182
0;-0.05;3;0;2;1;3;0;0.87843;0.3451;true;true;true;false;false;3999.94263;5166.13623;511;false;false;false;2063.51709
-0.05;-0.1;2;1;3;0;2;0;0.87843;0.3451;false;true;false;false;false;3999.94263;5105.89697;512;false;true;false;2066.82593
0.1;-0.1;2;0;2;3;1;1;0.59608;0.3451;false;true;true;false;false;4128.8042;3999.94263;513;false;true;false;2070.36963
-0.05;0.1;0;2;0;1;3;0;0.3451;0.3451;true;true;false;false;false;3999.94263;3999.94263;514;false;false;false;2074.01392
0.1;-0.05;0;1;3;2;0;1;0.47059;0.3451;true;true;true;false;false;3999.94263;3999.94263;515;false;false;false;2077.60913
0;-0.05;3;1;3;0;2;0;0.3451;0.3451;true;false;false;false;false;3999.94263;5337.93457;516;false;true;false;2081.05444
-0.1;-0.05;1;2;0;3;1;1;0.59608;0.3451;true;true;true;false;false;4038.08594;3999.94263;517;false;false;false;2084.57715
0;0.05;1;0;2;3;1;3;0.47059;0.3451;false;false;true;false;false;3999.94263;5273.06885;518;false;true;false;2087.95874
-0.05;0.05;3;1;3;2;0;3;0.59608;0.3451;true;true;true;false;false;3999.94263;5097.95703;519;false;true;false;2091.26343
0.05;0.1;1;0;2;3;1;1;0.3451;0.3451;true;true;false;false;false;4153.04297;4118.77393;520;false;true;false;2094.66919
0;0;1;3;1;2;0;0;0.87843;0.3451;false;true;false;false;true;3999.94263;3999.94263;523;false;false;false;2098.31323
-0.1;0.1;2;0;2;3;1;3;0.47059;0.3451;true;true;true;false;true;3999.94263;5210.85986;523;false;true;false;2101.66699
-0.1;-0.1;1;3;1;2;0;1;0.47059;0.3451;true;true;true;false;false;3999.94263;3999.94263;523;false;true;false;2111.0874
0;0.1;0;2;0;3;1;1;0.47059;0.3451;true;false;false;false;false;3999.94263;4556.80908;524;false;false;false;2114.55811
-0.05;-0.05;1;0;2;3;1;0;0.3451;0.3451;false;false;false;false;false;3999.94263;3999.94263;525;false;true;false;2118.16772
-0.05;-0.05;0;2;0;1;3;1;0.47059;0.3451;true;true;false;false;false;3999.94263;3999.94263;526;false;false;false;2121.91138
0;0.05;2;0;2;3;1;1;0.59608;0.3451;false;true;false;false;false;3999.94263;3999.94263;527;false;false;false;2125.5022
-0.1;-0.1;2;1;3;0;2;3;0.3451;0.3451;true;true;true;false;false;3999.94263;3999.94263;528;false;false;false;2129.11035
-0.05;-0.1;2;1;3;0;2;3;0.3451;0.3451;true;true;true;false;false;3999.94263;5273.61621;529;false;true;false;2132.46094
-0.1;0.05;0;2;0;1;3;1;0.59608;0.3451;true;true;true;false;false;4402.49072;3999.94263;530;false;false;false;2135.88208
-0.05;0.05;2;1;3;0;2;0;0.47059;0.3451;false;true;true;false;false;3999.94263;5452.21143;531;false;true;false;2139.30249
-0.05;0.1;3;2;0;1;3;0;0.3451;0.3451;true;true;false;false;false;4060.40015;4647.03711;532;false;false;false;2142.67749
-0.1;0.05;3;1;3;2;0;1;0.87843;0.3451;false;false;false;false;false;3999.94263;4846.85303;533;false;true;false;2146.25586
-0.1;0;1;3;1;0;2;0;0.59608;0.3451;false;false;true;false;false;3999.94263;3999.94263;534;false;false;false;2149.93677
0;-0.1;0;1;3;2;0;0;0.87843;0.3451;true;false;true;false;false;3999.94263;4107.771;535;false;false;false;2153.52612
-0.05;-0.1;3;1;3;2;0;3;0.47059;0.3451;true;true;false;false;false;3999.94263;5396.06445;536;false;true;false;2156.89575
0.05;0.1;3;0;2;1;3;0;0.59608;0.3451;true;true;false;false;false;4043.51782;3999.94263;537;false;false;false;2160.46265
0.05;-0.05;2;3;1;0;2;3;0.87843;0.3451;true;true;true;false;false;3999.94263;3999.94263;538;false;false;false;2164.07056
-0.1;0;2;1;3;0;2;0;0.59608;0.3451;false;true;true;false;false;3999.94263;5410.14307;539;false;false;false;2167.47339
0;0;1;3;1;0;2;0;0.59608;0.3451;false;true;true;false;false;3999.94263;5275.74561;540;false;true;false;2170.90112
0.05;0.1;1;2;0;3;1;0;0.47059;0.3451;false;false;true;false;true;3999.94263;5074.2373;543;false;false;false;2174.16846
0;0.1;2;0;2;1;3;3;0.3451;0.3451;true;false;false;false;true;3999.94263;4214.77246;543;false;true;false;2177.68652
0.1;-0.1;1;3;1;0;2;1;0.3451;0.3451;true;false;false;false;false;3999.94263;3999.94263;543;false;false;false;2187.23169
0.05;-0.1;1;2;0;3;1;3;0.47059;0.3451;false;true;false;false;false;3999.94263;3999.94263;544;false;false;false;2190.97485
0.05;0.05;3;1;3;0;2;0;0.87843;0.3451;true;false;true;false;false;3999.94263;3999.94263;545;false;false;false;2194.72266
0.1;-0.1;3;1;3;2;0;0;0.47059;0.3451;true;false;true;false;false;3999.94263;3999.94263;546;false;false;false;2198.45825
0.1;0.1;1;3;1;0;2;1;0.87843;0.3451;true;false;true;false;false;3999.94263;3999.94263;547;false;false;false;2202.18823
0.05;-0.05;0;2;0;1;3;1;0.3451;0.3451;true;false;false;false;false;3999.94263;3999.94263;548;false;false;false;2205.92871
0;-0.1;1;2;0;3;1;3;0.3451;0.3451;false;true;false;false;false;3999.94263;3999.94263;549;false;false;false;2209.66602
0;0.1;3;2;0;1;3;1;0.47059;0.3451;false;false;true;false;false;3999.94263;5099.854;550;false;true;false;2213.16479
-0.1;0;3;1;3;2;0;0;0.47059;0.3451;true;true;false;false;false;4435.30664;5500;551;false;true;false;2216.26562
0.1;0.05;2;1;3;0;2;0;0.87843;0.3451;false;false;true;false;false;4256.0874;5500;552;false;true;false;2219.4187
0.05;-0.05;3;0;2;1;3;0;0.47059;0.3451;true;true;true;false;false;3999.94263;5500;553;false;true;false;2222.65894
0.1;0.1;0;1;3;2;0;1;0.59608;0.3451;true;true;false;false;false;4240.18359;5500;554;false;true;false;2225.80127
-0.1;0;1;0;2;3;1;0;0.47059;0.3451;false;false;true;false;false;4332.8501;3999.94263;555;false;false;false;2229.26611
0.05;0;1;3;1;0;2;2;0.3451;0.3451;true;false;false;false;false;3999.94263;3999.94263;556;false;true;false;2232.85669
0.1;-0.1;2;1;3;0;2;2;0.3451;0.3451;true;true;true;false;false;3999.94263;3999.94263;557;false;false;false;2236.57007
0.1;-0.05;3;1;3;2;0;1;0.87843;0.3451;false;true;true;false;false;3999.94263;5224.11182;558;false;true;false;2239.90674
0.1;-0.05;1;0;2;3;1;2;0.59608;0.3451;true;false;true;false;false;4121.38525;4970.15234;559;false;true;false;2243.28491
0;0.1;1;3;1;0;2;1;0.59608;0.3451;true;false;true;false;false;3999.94263;3999.94263;560;false;false;false;2246.89893
-0.1;-0.1;1;2;0;3;1;1;0.59608;0.3451;true;true;true;false;true;3999.94263;5393.32031;563;false;true;false;2250.32251
0.05;0.05;0;2;0;1;3;3;0.3451;0.3451;false;true;false;false;true;5266.37598;3999.94263;563;false;true;false;2253.65723
0;0;3;1;3;2;0;3;0.47059;0.3451;true;false;true;false;false;3999.94263;3999.94263;563;false;false;false;2263.32227
0;0.1;0;3;1;2;0;0;0.3451;0.3451;true;true;false;false;false;3999.94263;5353.07471;564;false;true;false;2266.70142
0.1;-0.1;3;2;0;1;3;3;0.87843;0.3451;true;true;true;false;false;4225.01855;3999.94263;565;false;false;false;2270.25098
0.1;0;0;1;3;2;0;1;0.87843;0.3451;true;true;false;false;false;3999.94263;5150.82031;566;false;false;false;2273.61792
0.1;-0.05;2;1;3;0;2;1;0.87843;0.3451;false;true;false;false;false;3999.94263;5128.20557;567;false;false;false;2276.98657
0;-0.05;2;3;1;0;2;2;0.47059;0.3451;true;false;true;false;false;3999.94263;3999.94263;568;false;false;false;2280.57422
-0.1;-0.05;2;1;3;0;2;3;0.87843;0.3451;true;true;true;false;false;3999.94263;5090.87061;569;false;true;false;2283.89502
0;-0.05;3;1;3;2;0;3;0.47059;0.3451;true;false;false;false;false;4449.31543;3999.94263;570;false;false;false;2287.31445
0.1;-0.05;3;1;3;2;0;1;0.59608;0.3451;false;true;true;false;false;3999.94263;4018.07153;571;false;false;false;2290.91675
0.05;0;3;1;3;2;0;1;0.87843;0.3451;false;true;false;false;false;3999.94263;5110.80371;572;false;true;false;2294.24072
0.1;0;1;3;1;2;0;3;0.59608;0.3451;false;true;true;false;false;4289.83398;3999.94263;573;false;true;false;2297.66064
0.05;-0.05;3;2;0;1;3;3;0.3451;0.3451;true;true;true;false;false;3999.94263;4446.354;574;false;true;false;2301.10327
-0.1;0.05;1;0;2;3;1;3;0.87843;0.3451;false;true;true;false;false;3999.94263;3999.94263;575;false;true;false;2304.63428
-0.1;0;3;0;2;1;3;2;0.3451;0.3451;false;true;true;false;false;3999.94263;5068.14893;576;false;false;false;2308.06982
0;0;2;3;1;0;2;3;0.3451;0.3451;true;true;false;false;false;3999.94263;5207.49512;577;false;true;false;2311.40381
0.05;0.1;3;1;3;0;2;1;0.3451;0.3451;false;true;true;false;false;4735.29736;3999.94263;578;false;true;false;2314.80518
0.1;0.05;3;2;0;1;3;1;0.59608;0.3451;false;false;true;false;false;3999.94263;4254.13184;579;false;true;false;2318.30469
-0.05;-0.1;3;1;3;0;2;3;0.3451;0.3451;true;true;true;false;false;3999.94263;3999.94263;580;false;true;false;2321.98804
0.05;-0.1;1;3;1;2;0;3;0.3451;0.3451;false;true;false;false;true;3999.94263;4980.00439;583;false;true;false;2325.32935
-0.1;0.1;2;0;2;3;1;3;0.59608;0.3451;true;true;true;false;true;3999.94263;3999.94263;583;false;true;false;2328.90991
-0.05;-0.1;3;2;0;1;3;2;0.59608;0.3451;false;false;false;false;false;3999.94263;3999.94263;583;false;false;false;2338.30225
-0.05;0.05;2;1;3;0;2;1;0.59608;0.3451;false;false;true;false;false;3999.94263;3999.94263;584;false;false;false;2342.01782
-0.05;0;3;1;3;0;2;0;0.59608;0.3451;true;true;true;false;false;3999.94263;3999.94263;585;false;false;false;2345.77783
-0.1;0.05;1;3;1;0;2;3;0.3451;0.3451;false;false;false;false;false;3999.94263;5307.86768;586;false;true;false;2349.23169
0.05;-0.1;3;1;3;0;2;1;0.47059;0.3451;false;true;false;false;false;4323.77197;3999.94263;587;false;false;false;2352.63428
0.05;-0.05;0;2;0;1;3;0;0.87843;0.3451;true;false;true;false;false;3999.94263;3999.94263;588;false;false;false;2356.38159
-0.05;-0.05;0;2;0;3;1;1;0.59608;0.3451;true;true;true;false;false;3999.94263;3999.94263;589;false;false;false;2360.09888
-0.1;0.1;3;2;0;1;3;1;0.87843;0.3451;false;true;true;false;false;4322.55811;5500;590;false;true;false;2363.39551
0;0.1;0;1;3;2;0;0;0.87843;0.3451;true;false;false;false;false;3999.94263;5500;591;false;true;false;2366.62134
-0.1;0;3;2;0;1;3;0;0.87843;0.3451;true;true;false;false;false;3999.94263;4407.24414;592;false;false;false;2370.04419
0.1;0.1;0;3;1;2;0;1;0.47059;0.3451;true;false;false;false;false;3999.94263;5197.21436;593;false;false;false;2373.41528
0.05;0.05;2;1;3;0;2;0;0.47059;0.3451;false;false;true;false;false;3999.94263;3999.94263;594;false;false;false;2377.09546
0.05;0;0;1;3;2;0;2;0.87843;0.3451;false;true;true;false;false;3999.94263;4539.44189;595;false;false;false;2380.698
0.05;0;2;0;2;3;1;3;0.59608;0.3451;true;false;true;false;false;3999.94263;5295.13184;596;false;true;false;2384.05249
0;-0.05;0;2;0;1;3;2;0.59608;0.3451;false;true;false;false;false;4046.64185;3999.94263;597;false;false;false;2387.60449
0.1;0.05;2;0;2;1;3;3;0.87843;0.3451;true;false;false;false;false;3999.94263;4008.75757;598;false;false;false;2391.19067
0.1;0.1;0;2;0;3;1;2;0.3451;0.3451;false;true;false;false;false;3999.94263;3999.94263;599;false;false;false;2394.92944
0.05;0.05;2;0;2;3;1;0;0.59608;0.3451;false;true;true;false;false;3999.94263;3999.94263;600;false;false;false;2398.67212
-0.1;-0.05;1;3;1;0;2;0;0.47059;0.3451;false;false;false;false;true;3999.94263;3999.94263;603;false;false;false;2402.40894
0.05;0.1;0;2;0;1;3;2;0.47059;0.3451;false;true;true;false;true;3999.94263;4902.62109;603;false;true;false;2405.96729
0.05;-0.1;2;1;3;0;2;0;0.3451;0.3451;false;false;false;false;false;3999.94263;3999.94263;603;false;false;false;2414.65991
-0.1;0.05;2;0;2;3;1;3;0.59608;0.3451;true;true;true;false;false;3999.94263;3999.94263;604;false;false;false;2418.41382
0.1;0;1;3;1;2;0;0;0.87843;0.3451;false;true;false;false;false;3999.94263;3999.94263;605;false;false;false;2422.1604
-0.1;-0.05;3;1;3;0;2;3;0.59608;0.3451;true;true;true;false;false;3999.94263;3999.94263;606;false;false;false;2425.90308
-0.1;0;0;3;1;2;0;1;0.87843;0.3451;true;true;false;false;false;4637.50195;5500;607;true;true;false;2429.14941
0;0.1;2;0;2;1;3;1;0.47059;0.3451;false;true;true;false;false;4507.89453;5487.19775;608;false;true;false;2432.32007
0.1;0.1;3;1;3;0;2;0;0.47059;0.3451;true;false;true;false;false;4668.02441;5500;609;false;true;false;2435.42334
0.05;0.1;0;1;3;2;0;1;0.3451;0.3451;true;true;false;false;false;4721.72461;3999.94263;610;false;true;false;2438.83398
0.05;-0.05;2;0;2;1;3;1;0.59608;0.3451;false;true;false;false;false;3999.94263;3999.94263;611;false;true;false;2442.47729
0.1;-0.1;0;3;1;2;0;0;0.59608;0.3451;true;true;true;false;false;3999.94263;3999.94263;612;false;false;false;2446.1416
0.05;0.1;0;1;3;2;0;1;0.47059;0.3451;true;true;false;false;false;3999.94263;5114.10547;613;false;true;false;2449.46631
-0.05;-0.1;0;3;1;2;0;1;0.87843;0.3451;true;true;true;false;false;4500.58252;3999.94263;614;false;false;false;2452.97534
0.05;0.05;3;1;3;0;2;1;0.3451;0.3451;false;true;true;false;false;3999.94263;5102.06494;615;false;true;false;2456.2998
0.1;0.1;0;2;0;3;1;0;0.3451;0.3451;true;false;true;false;false;3999.94263;4725.14795;616;false;true;false;2459.63184
0;0.1;2;3;1;0;2;1;0.59608;0.3451;false;false;true;false;false;4581.92236;3999.94263;617;false;false;false;2463.12817
0;0.05;2;3;1;0;2;0;0.59608;0.3451;false;true;true;false;false;3999.94263;5260.09375;618;false;true;false;2466.48486
0;-0.1;3;1;3;0;2;3;0.47059;0.3451;true;false;true;false;false;3999.94263;4548.61572;619;false;true;false;2469.7832
0.1;-0.05;1;3;1;2;0;0;0.47059;0.3451;false;true;true;false;false;3999.94263;3999.94263;620;false;false;false;2473.29004
-0.05;-0.1;1;3;1;0;2;1;0.3451;0.3451;true;true;false;false;true;3999.94263;5035.37354;623;false;true;false;2476.60547
-0.1;-0.1;1;3;1;2;0;1;0.87843;0.3451;true;true;true;false;true;4051.17725;3999.94263;623;false;true;false;2480.16919
0.1;-0.1;3;2;0;1;3;3;0.3451;0.3451;true;true;true;false;false;3999.94263;3999.94263;623;false;false;false;2489.88013
0.1;0.05;0;1;3;2;0;2;0.3451;0.3451;false;true;true;false;false;3999.94263;5392.42236;624;false;true;false;2493.27441
-0.05;0.05;2;3;1;0;2;1;0.87843;0.3451;false;true;true;false;false;3999.94263;4730.5835;625;false;false;false;2496.66992
-0.05;0;2;0;2;3;1;0;0.59608;0.3451;false;false;true;false;false;3999.94263;5186.61865;626;false;true;false;2500.03857
