SOA1;SOA2;StimTargetID;StimPair1Bg;StimPair1Target;StimPair2Bg;StimPair2Target;Ring;TargetLuminance;BgLuminance;TargetSelected;TOJ1Correct;TOJ2Correct;Tutorial;InAsteroidField;PresentationSpeed;RingPassSpeed;StationCount;PresentationTurbo;RingPassTurbo;StationExploded;GameTime
0.05;0.05;1;2;0;3;1;3;0.87843;0.3451;false;true;true;false;false;3999.9353;3999.9353;211;false;false;false;944.73639
0.05;-0.05;2;1;3;0;2;2;0.3451;0.3451;true;true;true;false;false;3999.9353;3999.9353;212;false;false;false;948.48077
0;0.1;2;3;1;0;2;0;0.59608;0.3451;false;true;true;false;false;3999.9353;3999.9353;213;false;false;false;952.22302
0.05;-0.1;3;1;3;0;2;2;0.47059;0.3451;false;true;true;false;false;3999.9353;3999.9353;214;false;false;false;955.96667
0.1;0.1;2;0;2;1;3;1;0.47059;0.3451;false;true;true;false;false;3999.9353;3999.9353;215;false;false;false;959.71039
-0.05;0.1;3;2;0;1;3;1;0.47059;0.3451;false;true;true;false;false;3999.9353;3999.9353;216;false;false;false;963.4541
-0.1;-0.05;1;0;2;3;1;2;0.59608;0.3451;true;true;true;false;false;3999.9353;3999.9353;217;false;false;false;967.19788
0.1;-0.1;2;0;2;1;3;0;0.47059;0.3451;false;true;true;false;false;3999.9353;3999.9353;218;false;false;false;970.94153
0.1;0;2;0;2;3;1;0;0.47059;0.3451;false;true;true;false;false;3999.9353;3999.9353;219;false;false;false;974.68616
-0.05;0.1;2;0;2;1;3;2;0.59608;0.3451;true;true;true;false;false;3999.9353;5380.36377;220;false;true;false;978.12952
-0.1;-0.1;3;0;2;1;3;3;0.3451;0.3451;true;true;true;false;true;5266.24707;3999.9353;223;true;false;false;981.40686
0;0;0;3;1;2;0;0;0.59608;0.3451;true;true;false;false;true;3999.9353;4659.93555;223;false;true;false;984.99042
0.1;0.05;3;1;3;2;0;2;0.3451;0.3451;false;true;true;false;false;3999.9353;5244.93604;223;false;true;false;994.43011
0;0.05;2;1;3;0;2;0;0.3451;0.3451;false;false;true;false;false;3999.9353;4314.89941;224;false;false;false;997.93353
-0.1;-0.1;2;0;2;1;3;3;0.59608;0.3451;true;true;true;false;false;3999.9353;4524.92578;225;false;false;false;1001.53711
0.1;0;3;0;2;1;3;0;0.59608;0.3451;true;true;false;false;false;3999.9353;5380;226;false;false;false;1004.94794
-0.05;0.1;1;3;1;2;0;2;0.47059;0.3451;true;true;true;false;false;3999.9353;4299.93555;227;false;false;false;1008.46204
0.1;0.05;2;0;2;1;3;0;0.47059;0.3451;false;true;false;false;false;3999.9353;5500;228;false;true;false;1011.86536
-0.1;-0.05;1;3;1;2;0;1;0.47059;0.3451;true;true;true;false;false;5500;5125.03271;229;true;true;false;1014.88837
0.1;-0.1;0;2;0;1;3;3;0.3451;0.3451;false;true;true;false;false;4434.97705;4164.9917;230;false;false;false;1018.39178
0;0.05;2;0;2;1;3;0;0.87843;0.3451;false;true;false;false;false;4254.97607;4599.95166;231;false;false;false;1021.87518
0.05;-0.1;3;0;2;1;3;0;0.47059;0.3451;true;true;true;false;false;3999.9353;3999.9353;232;false;false;false;1025.52881
0;-0.05;0;2;0;1;3;0;0.59608;0.3451;true;false;true;false;false;3999.9353;5500;233;false;true;false;1028.93213
-0.05;0.1;0;3;1;2;0;2;0.3451;0.3451;false;true;true;false;false;3999.9353;4674.94238;234;false;true;false;1032.4259
0;0.05;1;2;0;3;1;0;0.87843;0.3451;false;false;true;false;false;3999.9353;5500;235;false;true;false;1035.68909
0.05;0.1;2;3;1;0;2;0;0.59608;0.3451;false;true;true;false;false;3999.9353;5500;236;false;true;false;1038.9823
0;0;2;0;2;1;3;0;0.87843;0.3451;false;true;false;false;false;3999.9353;4074.91113;237;false;false;false;1042.47571
0.05;0.1;3;1;3;2;0;2;0.3451;0.3451;false;true;true;false;false;3999.9353;5440.59521;238;false;true;false;1045.89917
-0.05;-0.05;2;1;3;0;2;0;0.87843;0.3451;false;true;false;false;false;4255;3999.9353;239;false;false;false;1049.45288
-0.1;-0.05;2;1;3;0;2;0;0.87843;0.3451;false;true;false;false;false;3999.9353;5485.19727;240;false;true;false;1052.78638
0.1;0;0;3;1;2;0;0;0.47059;0.3451;true;true;false;false;true;3999.9353;3999.9353;243;false;false;false;1056.45227
0.1;0.05;0;1;3;2;0;2;0.47059;0.3451;false;true;true;false;true;3999.9353;5380.51514;243;false;true;false;1059.89575
0;0.05;1;3;1;2;0;0;0.59608;0.3451;false;true;false;false;false;5034.9873;3999.9353;243;false;false;false;1067.63281
0.1;-0.05;0;3;1;2;0;0;0.87843;0.3451;true;true;true;false;false;3999.9353;4854.96631;244;false;false;false;1071.11621
0.05;-0.05;1;3;1;0;2;0;0.47059;0.3451;false;true;false;false;false;3999.9353;4719.92725;245;false;false;false;1074.66003
0;0.1;1;2;0;3;1;0;0.3451;0.3451;false;false;true;false;false;3999.9353;5500;246;false;false;false;1078.06348
-0.1;0.1;1;3;1;0;2;1;0.59608;0.3451;true;true;true;false;false;3999.9353;4750.23047;247;false;false;false;1081.59692
-0.1;-0.05;1;3;1;2;0;1;0.87843;0.3451;true;true;true;false;false;3999.9353;5364.95459;248;false;false;false;1084.97021
0.05;-0.1;0;2;0;1;3;2;0.3451;0.3451;false;true;false;false;false;3999.9353;4855.25537;249;false;true;false;1088.50366
0;0;3;1;3;0;2;0;0.3451;0.3451;true;false;true;false;false;3999.9353;4780.22363;250;false;false;false;1091.93726
-0.1;0;0;2;0;1;3;0;0.59608;0.3451;true;true;false;false;false;3999.9353;4930.32422;251;false;false;false;1095.51111
-0.05;-0.05;0;2;0;3;1;0;0.59608;0.3451;true;true;false;false;false;3999.9353;5500;252;false;true;false;1098.89209
-0.05;0.05;0;2;0;3;1;0;0.87843;0.3451;true;true;true;false;false;3999.9353;4315.02393;253;false;false;false;1102.39575
0;-0.1;2;0;2;1;3;0;0.59608;0.3451;false;true;true;false;false;3999.9353;5500;254;false;true;false;1105.74915
0;-0.1;1;3;1;2;0;0;0.3451;0.3451;false;true;true;false;false;3999.9353;4661.25537;255;false;false;false;1109.14343
0.05;-0.05;1;0;2;3;1;0;0.59608;0.3451;false;true;false;false;false;3999.9353;5049.93555;256;false;true;false;1112.66699
0.05;-0.05;1;3;1;0;2;0;0.87843;0.3451;false;true;false;false;false;4179.99023;4810.00098;257;false;false;false;1116.02026
0.1;0;1;3;1;0;2;0;0.87843;0.3451;false;true;true;false;false;3999.9353;5500;258;false;true;false;1119.38367
0;-0.05;3;1;3;0;2;0;0.47059;0.3451;true;false;false;false;false;4044.87695;5379.99121;259;false;false;false;1122.62695
-0.1;0.05;1;3;1;2;0;2;0.3451;0.3451;true;true;true;false;false;3999.9353;5500;260;false;true;false;1125.98047
0.1;-0.05;2;0;2;3;1;0;0.59608;0.3451;false;true;false;false;true;3999.9353;5140.19287;263;false;false;false;1129.42725
-0.1;-0.1;3;1;3;2;0;0;0.87843;0.3451;true;true;true;false;true;3999.9353;5184.95215;263;false;true;false;1132.89062
0.1;0.1;2;3;1;0;2;0;0.59608;0.3451;false;true;true;false;false;3999.9353;4272.93896;263;false;false;false;1142.30176
-0.05;0.05;2;3;1;0;2;1;0.59608;0.3451;false;true;true;false;false;3999.9353;5500;264;false;true;false;1145.69507
0.05;0;3;2;0;1;3;2;0.47059;0.3451;false;true;true;false;false;4149.94434;4644.92383;265;false;false;false;1149.05957
0.1;0;1;0;2;3;1;0;0.3451;0.3451;false;true;true;false;false;3999.9353;4914.96875;266;false;true;false;1152.61304
-0.05;-0.1;0;2;0;3;1;1;0.47059;0.3451;true;true;true;false;false;3999.9353;4779.93799;267;false;false;false;1155.98633
0;-0.1;0;2;0;3;1;0;0.47059;0.3451;true;false;false;false;false;3999.9353;3999.9353;268;false;false;false;1159.62793
0.1;0.05;3;2;0;1;3;2;0.87843;0.3451;false;true;true;false;false;3999.9353;3999.9353;269;false;false;false;1163.33154
0.05;0.05;1;3;1;2;0;0;0.3451;0.3451;false;true;false;false;false;3999.9353;3999.9353;270;false;false;false;1167.07617
0;0;3;2;0;1;3;1;0.47059;0.3451;false;false;true;false;false;3999.9353;3999.9353;271;false;false;false;1170.81995
0.05;0;2;1;3;0;2;2;0.3451;0.3451;true;true;false;false;false;3999.9353;3999.9353;272;false;false;false;1174.56396
-0.05;0;1;3;1;0;2;1;0.47059;0.3451;true;true;true;false;false;3999.9353;3999.9353;273;false;false;false;1178.29822
-0.05;0.05;2;3;1;0;2;1;0.3451;0.3451;false;true;true;false;false;3999.9353;4840.23535;274;false;true;false;1181.86182
0;-0.05;2;1;3;0;2;3;0.87843;0.3451;true;false;true;false;false;5500;4300.03809;275;true;true;false;1185.06494
-0.05;0;1;2;0;3;1;0;0.87843;0.3451;false;true;true;false;false;4179.9834;5500;276;false;true;false;1188.28821
0.1;-0.05;3;1;3;0;2;1;0.87843;0.3451;false;true;false;false;false;4119.46094;3999.9353;277;false;false;false;1191.88171
-0.1;0.1;0;2;0;1;3;1;0.3451;0.3451;true;true;true;false;false;4150.02588;5395.31104;278;false;true;false;1195.23718
-0.1;-0.05;1;3;1;2;0;1;0.59608;0.3451;true;true;true;false;false;4239.50537;5500;279;false;true;false;1198.46033
0;-0.1;0;1;3;2;0;1;0.87843;0.3451;true;true;true;false;false;4329.56494;4855.30566;280;false;true;false;1201.82361
0;0.05;0;3;1;2;0;2;0.47059;0.3451;false;false;true;false;true;4233.88428;3999.9353;283;false;false;false;1205.34155
0.05;0.05;3;0;2;1;3;2;0.59608;0.3451;false;false;true;false;true;3999.9353;4584.69336;283;false;false;false;1208.86523
-0.05;-0.05;3;0;2;1;3;2;0.47059;0.3451;false;true;false;false;false;4570;4374.93555;283;false;false;false;1218.073
0;-0.1;1;3;1;2;0;2;0.87843;0.3451;true;false;false;false;false;3999.9353;3999.9353;284;false;false;false;1221.8269
-0.05;0;1;3;1;0;2;1;0.59608;0.3451;true;true;true;false;false;3999.9353;4509.93701;285;false;false;false;1225.48059
-0.1;0;2;0;2;1;3;2;0.3451;0.3451;true;true;true;false;false;3999.9353;3999.9353;286;false;false;false;1229.22424
-0.05;-0.1;0;1;3;2;0;0;0.3451;0.3451;true;true;true;false;false;3999.9353;3999.9353;287;false;false;false;1232.9679
-0.05;0;3;0;2;1;3;2;0.3451;0.3451;false;true;true;false;false;3999.9353;4839.93652;288;false;true;false;1236.54138
-0.05;0.1;0;2;0;1;3;1;0.3451;0.3451;true;true;true;false;false;3999.9353;3999.9353;289;false;false;false;1240.22498
-0.05;0.05;1;3;1;2;0;2;0.47059;0.3451;true;true;true;false;false;3999.9353;4705.21533;290;false;false;false;1243.79871
0.05;-0.1;1;3;1;2;0;0;0.59608;0.3451;false;true;true;false;false;3999.9353;4720.17822;291;false;true;false;1247.43225
0;-0.05;2;1;3;0;2;0;0.3451;0.3451;false;false;false;false;false;3999.9353;4569.93896;292;false;true;false;1251.0658
-0.1;0.1;1;3;1;2;0;1;0.47059;0.3451;true;true;false;false;false;3999.9353;3999.9353;293;false;false;false;1254.78943
-0.1;0.1;0;1;3;2;0;3;0.87843;0.3451;false;true;true;false;false;3999.9353;3999.9353;294;false;false;false;1258.53308
0.05;-0.1;3;2;0;1;3;3;0.59608;0.3451;true;true;true;false;false;3999.9353;3999.9353;295;false;false;false;1262.27673
0.05;0.1;1;2;0;3;1;0;0.87843;0.3451;false;false;true;false;false;3999.9353;5484.94678;296;false;true;false;1265.68115
-0.1;0.05;0;2;0;3;1;0;0.87843;0.3451;true;true;true;false;false;5500;4734.93555;297;true;true;false;1268.76416
-0.05;-0.05;1;3;1;2;0;1;0.3451;0.3451;true;true;true;false;false;5500;5020.3374;298;true;true;false;1271.72742
0;0.1;1;3;1;0;2;0;0.87843;0.3451;false;true;true;false;false;5095;4540.05762;299;false;true;false;1274.99072
-0.1;-0.1;1;2;0;3;1;0;0.47059;0.3451;false;true;false;false;false;5019.99268;4765.2417;300;false;true;false;1278.23254
-0.1;0.1;0;3;1;2;0;1;0.59608;0.3451;true;true;false;false;true;5110;5154.93896;303;false;true;false;1281.36743
0.1;0.1;1;0;2;3;1;0;0.87843;0.3451;false;true;true;false;true;3999.9353;4555.17627;303;false;true;false;1284.88086
0.05;0.1;0;2;0;3;1;3;0.3451;0.3451;false;true;true;false;false;3999.9353;4375.07812;303;false;false;false;1294.49036
0.1;-0.1;1;2;0;3;1;2;0.3451;0.3451;true;true;true;false;false;3999.9353;4555.17969;304;false;false;false;1298.08386
-0.05;0.05;1;3;1;0;2;1;0.47059;0.3451;true;true;true;false;false;3999.9353;3999.9353;305;false;false;false;1301.83752
0.1;0;1;3;1;0;2;0;0.3451;0.3451;false;true;true;false;false;3999.9353;3999.9353;306;false;false;false;1305.5813
-0.1;-0.05;2;0;2;1;3;2;0.3451;0.3451;true;true;false;false;false;3999.9353;3999.9353;307;false;false;false;1309.31494
-0.05;0;1;0;2;3;1;2;0.47059;0.3451;true;true;false;false;false;3999.9353;3999.9353;308;false;false;false;1313.05859
0.1;0;3;1;3;2;0;0;0.47059;0.3451;true;false;false;false;false;3999.9353;3999.9353;309;false;false;false;1316.80225
0.05;-0.1;1;3;1;0;2;0;0.87843;0.3451;false;true;false;false;false;3999.9353;3999.9353;310;false;false;false;1320.5459
-0.05;0;1;2;0;3;1;0;0.59608;0.3451;false;true;true;false;false;3999.9353;3999.9353;311;false;false;false;1324.28979
0.05;0.1;0;2;0;1;3;2;0.59608;0.3451;false;true;true;false;false;3999.9353;3999.9353;312;false;false;false;1328.03357
-0.1;0.05;2;0;2;1;3;2;0.3451;0.3451;true;true;true;false;false;3999.9353;5200.09863;313;false;true;false;1331.51721
-0.1;-0.05;1;3;1;0;2;2;0.47059;0.3451;true;true;true;false;false;4749.72412;5500;314;false;true;false;1334.65027
0.1;0.1;0;2;0;3;1;3;0.59608;0.3451;false;true;true;false;false;3999.9353;5199.9375;315;false;true;false;1338.06226
0.1;-0.1;2;3;1;0;2;3;0.59608;0.3451;true;true;true;false;false;3999.99121;4239.94727;316;false;false;false;1341.60571
-0.05;-0.05;2;0;2;1;3;0;0.3451;0.3451;false;false;true;false;false;3999.9353;3999.9353;317;false;false;false;1345.33936
0;-0.1;3;1;3;0;2;2;0.59608;0.3451;false;true;true;false;false;3999.9353;5064.93555;318;false;false;false;1348.81274
0.1;0.1;3;1;3;0;2;1;0.3451;0.3451;false;true;true;false;false;3999.9353;4344.97168;319;false;false;false;1352.41626
0.1;-0.05;3;0;2;1;3;0;0.59608;0.3451;true;true;true;false;false;3999.9353;4314.93994;320;false;true;false;1356.06982
0.05;0.05;1;2;0;3;1;3;0.47059;0.3451;false;true;true;false;true;3999.9353;5169.93555;323;false;true;false;1359.50757
-0.1;-0.05;3;2;0;1;3;0;0.87843;0.3451;true;true;true;false;true;4464.97021;3999.9353;323;false;false;false;1363.03101
0.1;0.05;3;0;2;1;3;1;0.87843;0.3451;false;true;true;false;false;3999.9353;5004.95801;323;false;true;false;1372.3501
-0.1;-0.05;2;0;2;3;1;2;0.87843;0.3451;true;true;true;false;false;3999.9353;5035.29492;324;false;false;false;1375.8136
-0.05;0.05;0;1;3;2;0;0;0.47059;0.3451;true;true;false;false;false;3999.9353;4914.94434;325;false;false;false;1379.38708
0.05;0;2;0;2;3;1;0;0.47059;0.3451;false;true;true;false;false;3999.9353;4329.93506;326;false;false;false;1383.02063
-0.05;-0.05;0;2;0;1;3;0;0.47059;0.3451;true;true;true;false;false;3999.9353;3999.9353;327;false;true;false;1386.7146
-0.1;0;3;1;3;2;0;0;0.47059;0.3451;true;true;false;false;false;4014.95898;3999.9353;328;false;false;false;1390.32812
0.05;0.1;3;2;0;1;3;2;0.3451;0.3451;false;true;true;false;false;3999.9353;3300.33569;329;false;false;true;1394.18188
-0.05;0.05;3;2;0;1;3;1;0.59608;0.3451;false;true;true;false;false;3318.45581;5349.89111;330;false;true;false;1398.05396
0;-0.1;3;1;3;2;0;3;0.87843;0.3451;true;false;false;false;false;3399.89111;3381.10474;331;false;false;false;1402.27844
0.1;0.05;2;0;2;3;1;0;0.47059;0.3451;false;true;true;false;false;3399.12256;3425.04907;332;false;false;false;1406.67273
0.1;-0.1;2;0;2;1;3;0;0.87843;0.3451;false;true;true;false;false;3874.16528;3468.09131;333;false;false;false;1410.96692
0;0;1;3;1;0;2;0;0.59608;0.3451;false;true;true;false;false;3485.7085;4672.00879;334;false;true;false;1414.98157
0.05;0.1;3;2;0;1;3;0;0.87843;0.3451;true;false;false;false;false;3525.25439;5067.87158;335;false;true;false;1418.75525
-0.05;0.1;2;3;1;0;2;1;0.3451;0.3451;false;true;true;false;false;3807.87158;4663.76123;336;false;false;false;1422.26868
-0.1;0.05;2;1;3;0;2;0;0.3451;0.3451;false;true;true;false;false;3598.32666;5289.5625;337;false;true;false;1425.95239
0.1;-0.05;0;2;0;3;1;2;0.87843;0.3451;false;true;true;false;false;4014.3894;4827.33252;338;false;false;false;1429.4259
0;0.05;1;3;1;2;0;2;0.59608;0.3451;true;false;true;false;false;3669.51294;4865.43945;339;false;false;false;1433.13
-0.1;0.1;2;0;2;3;1;3;0.87843;0.3451;true;true;true;false;false;3706.55835;4621.70947;340;false;false;false;1436.95374
0.05;0.1;3;1;3;0;2;1;0.47059;0.3451;false;true;true;false;true;3744.83228;3767.45435;343;false;false;false;1440.85046
0.05;0.1;3;0;2;1;3;0;0.59608;0.3451;true;true;false;false;true;3783.67017;3806.99316;343;false;false;false;1444.80432
0.05;0.05;0;2;0;3;1;3;0.59608;0.3451;false;true;true;false;false;4179.34082;3902.60303;343;false;false;false;1454.34375
-0.05;-0.05;1;3;1;0;2;2;0.59608;0.3451;true;true;true;false;false;3917.71802;4500.27393;344;false;false;false;1457.95557
0.05;0.05;2;1;3;0;2;1;0.3451;0.3451;false;true;true;false;false;3963.73145;4266.05811;345;false;false;false;1461.59912
0.1;-0.1;3;0;2;1;3;0;0.47059;0.3451;true;true;true;false;false;3990.57227;4209.98145;346;false;true;false;1465.27283
-0.05;0;0;2;0;1;3;1;0.59608;0.3451;true;true;true;false;false;3999.98145;5500;347;false;true;false;1468.51624
0.05;-0.05;1;2;0;3;1;1;0.3451;0.3451;true;false;true;false;false;4044.49805;5499.98535;348;false;true;false;1471.78967
-0.1;0;0;2;0;3;1;0;0.3451;0.3451;true;true;true;false;false;4404.9502;4705.05664;349;false;true;false;1475.17297
0.1;0.1;2;3;1;0;2;0;0.47059;0.3451;false;true;true;false;false;3999.98145;4810.26807;350;false;true;false;1478.61633
0;0;3;2;0;1;3;0;0.87843;0.3451;true;false;false;false;false;3999.98145;5035.43799;351;false;true;false;1482.01013
0;-0.05;2;0;2;1;3;1;0.87843;0.3451;false;true;false;false;false;4164.52002;4585.15625;352;false;false;false;1485.50354
0;0.05;3;2;0;1;3;0;0.3451;0.3451;true;false;false;false;false;3999.98145;5290.51953;353;false;false;false;1488.98706
0;0.1;3;1;3;0;2;0;0.3451;0.3451;true;false;true;false;false;3999.98145;4825.33643;354;false;true;false;1492.52051
0.1;0;1;0;2;3;1;0;0.87843;0.3451;false;true;true;false;false;4030.06641;4660.2207;355;false;false;false;1496.01428
-0.1;0.05;0;2;0;3;1;0;0.47059;0.3451;true;true;true;false;false;3999.98145;5440.48047;356;false;true;false;1499.43774
0.05;0;1;2;0;3;1;0;0.3451;0.3451;false;false;true;false;false;4809.70117;5215.42041;357;false;true;false;1502.62085
0;-0.1;0;3;1;2;0;0;0.59608;0.3451;true;true;true;false;false;4959.81787;5215.52441;358;false;true;false;1505.77393
0.05;0;2;1;3;0;2;0;0.47059;0.3451;false;false;true;false;false;3999.98145;5500;359;false;true;false;1509.1073
-0.05;0.05;1;0;2;3;1;0;0.87843;0.3451;false;false;true;false;false;4674.70508;5110.41211;360;false;true;false;1512.35059
-0.1;-0.05;3;2;0;1;3;0;0.47059;0.3451;true;true;true;false;true;3999.98145;5455;363;false;false;false;1515.71912
0;-0.05;3;2;0;1;3;0;0.87843;0.3451;true;false;true;false;true;3999.98145;5079.98291;363;false;false;false;1519.12256
-0.1;-0.1;0;2;0;3;1;0;0.59608;0.3451;true;true;false;false;false;3999.98145;3999.98145;363;false;false;false;1528.82422
0.1;-0.05;0;2;0;1;3;2;0.47059;0.3451;false;true;false;false;false;3999.98145;3999.98145;364;false;false;false;1532.57812
-0.05;-0.05;3;1;3;2;0;0;0.87843;0.3451;true;true;true;false;false;3999.98145;3999.98145;365;false;false;false;1536.33215
-0.1;-0.1;3;0;2;1;3;3;0.3451;0.3451;true;true;true;false;false;3999.98145;3999.98145;366;false;false;false;1540.07581
0.05;-0.1;1;2;0;3;1;2;0.87843;0.3451;true;true;true;false;false;3999.98145;3999.98145;367;false;false;false;1543.81946
0;0.05;0;1;3;2;0;0;0.59608;0.3451;true;false;false;false;false;3999.98145;3999.98145;368;false;false;false;1547.56311
0;0.1;0;2;0;1;3;1;0.59608;0.3451;true;false;true;false;false;3999.98145;3999.98145;369;false;false;false;1551.30676
-0.1;0.1;2;1;3;0;2;0;0.3451;0.3451;false;true;true;false;false;3999.98145;3999.98145;370;false;false;false;1555.05042
0.1;0;3;1;3;2;0;2;0.87843;0.3451;false;true;true;false;false;3999.98145;3999.98145;371;false;false;false;1558.79407
-0.05;-0.1;0;2;0;3;1;1;0.3451;0.3451;true;true;true;false;false;3999.98145;4900.30029;372;false;true;false;1562.34778
0;0.1;1;3;1;0;2;0;0.47059;0.3451;false;true;true;false;false;4809.71387;5500;373;false;true;false;1565.42102
-0.1;-0.1;0;1;3;2;0;0;0.87843;0.3451;true;true;true;false;false;4929.8125;5500;374;false;true;false;1568.47424
0;0.05;1;3;1;2;0;0;0.87843;0.3451;false;true;false;false;false;4629.71729;5500;375;false;true;false;1571.55725
-0.05;0.05;3;1;3;2;0;0;0.87843;0.3451;true;true;false;false;false;5500;5305.45361;376;true;true;false;1574.43005
-0.1;0;1;2;0;3;1;1;0.47059;0.3451;true;true;false;false;false;4794.7207;3999.98145;377;false;false;false;1577.8833
-0.05;0.1;2;1;3;0;2;0;0.59608;0.3451;false;true;true;false;false;4479.9834;5500;378;false;true;false;1581.1167
-0.1;0.1;1;2;0;3;1;0;0.47059;0.3451;false;true;true;false;false;4824.98975;4855.05225;379;false;true;false;1584.37988
0.05;-0.1;1;3;1;0;2;0;0.59608;0.3451;false;true;false;false;false;4765;5440.27734;380;false;true;false;1587.51294
-0.1;0;1;3;1;2;0;2;0.87843;0.3451;true;true;true;false;true;4231.81299;5049.98145;383;false;false;false;1590.90173
0;-0.05;0;1;3;2;0;0;0.3451;0.3451;true;false;true;false;true;4210.05811;5155.42627;383;false;true;false;1594.3551
0.1;-0.1;2;0;2;3;1;0;0.59608;0.3451;false;true;false;false;false;2627.8147;5127.99121;383;false;true;false;1605.17627
0;0.05;0;3;1;2;0;0;0.87843;0.3451;true;true;false;false;false;3372.41113;5196.17627;384;false;true;false;1609.01013
0;-0.05;1;2;0;3;1;1;0.47059;0.3451;true;false;true;false;false;3909.42065;3049.21997;385;false;false;false;1613.41443
0;0;3;2;0;1;3;1;0.47059;0.3451;false;false;true;false;false;3885.94751;2781.50122;386;true;false;false;1618.31946
0.05;-0.05;2;0;2;3;1;0;0.3451;0.3451;false;true;false;false;false;4202.22461;2829.65942;387;true;false;false;1623.11426
-0.1;-0.05;0;3;1;2;0;0;0.59608;0.3451;true;false;true;false;false;2849.38403;2880.32153;388;true;false;false;1628.15955
-0.1;0.05;1;3;1;0;2;1;0.59608;0.3451;true;true;true;false;false;2901.54761;2929.98145;389;false;false;false;1633.12439
0.05;0.05;0;1;3;2;0;2;0.87843;0.3451;false;true;true;false;false;2950.90723;4421.87793;390;false;true;false;1637.73755
0.1;0;2;0;2;3;1;1;0.59608;0.3451;false;true;false;false;false;2996.14502;3767.04468;391;false;false;false;1642.4624
-0.05;0.1;0;2;0;3;1;0;0.3451;0.3451;true;true;true;false;false;3168.88208;3730.00293;392;false;false;false;1646.87671
-0.05;-0.1;2;1;3;0;2;0;0.59608;0.3451;false;true;false;false;false;3087.83911;3998.44971;393;false;false;false;1651.23145
0.05;-0.05;1;2;0;3;1;0;0.59608;0.3451;false;false;false;false;false;3131.18237;3159.40991;394;false;false;false;1656.00623
-0.1;0;0;1;3;2;0;0;0.3451;0.3451;true;true;false;false;false;3178.62866;3355.31885;395;false;false;false;1660.44055
0;-0.05;3;1;3;2;0;0;0.3451;0.3451;true;false;true;false;false;3222.97388;4238.73291;396;false;false;false;1664.62488
-0.1;-0.1;2;0;2;1;3;3;0.47059;0.3451;true;true;true;false;false;3264.52295;3290.45508;397;false;false;false;1669.07935
0.1;-0.05;0;3;1;2;0;0;0.47059;0.3451;true;true;true;false;false;3308.97705;3335.70996;398;false;false;false;1673.59412
-0.1;0.05;0;3;1;2;0;2;0.47059;0.3451;false;true;true;false;false;3353.93164;3588.86426;399;false;true;false;1677.93835
0;0;1;3;1;2;0;1;0.3451;0.3451;true;false;false;false;false;3396.08301;3422.01489;400;false;false;false;1682.21277
-0.05;0.1;2;0;2;1;3;1;0.87843;0.3451;false;false;true;false;true;3439.3689;3464.99609;403;false;false;false;1686.50073
0.1;0.1;0;2;0;1;3;2;0.87843;0.3451;false;true;true;false;true;3482.61328;3724.13232;403;false;false;false;1690.69519
-0.1;0;2;3;1;0;2;2;0.87843;0.3451;true;true;false;false;false;3587.60645;3612.23071;403;false;false;false;1701.20361
0.1;-0.05;1;3;1;0;2;3;0.87843;0.3451;false;true;true;false;false;3629.24731;3653.57153;404;false;false;false;1705.32764
0.05;0.05;2;0;2;1;3;0;0.47059;0.3451;false;true;false;false;false;3670.38892;3694.41382;405;false;false;false;1709.40173
-0.05;0.1;1;3;1;2;0;1;0.47059;0.3451;true;true;false;false;false;3710.92993;3734.75317;406;false;false;false;1713.43567
-0.1;0;0;2;0;3;1;0;0.59608;0.3451;true;true;true;false;false;3751.06909;3774.59204;407;false;false;false;1717.41956
-0.05;-0.1;3;0;2;1;3;3;0.47059;0.3451;true;true;true;false;false;3790.80981;3814.1377;408;false;false;false;1721.35339
-0.1;0.1;1;2;0;3;1;0;0.59608;0.3451;false;true;true;false;false;3830.15796;3853.18604;409;false;false;false;1725.2572
0.1;0.05;2;0;2;1;3;1;0.47059;0.3451;false;true;true;false;false;3869.00586;3891.8335;410;false;false;false;1729.11121
-0.05;0.05;1;2;0;3;1;0;0.3451;0.3451;false;true;true;false;false;3907.55249;3930.18042;411;false;false;false;1732.93506
0;-0.05;3;2;0;1;3;0;0.3451;0.3451;true;false;true;false;false;3945.69922;3968.02661;412;false;false;false;1736.71899
0.05;0.05;1;2;0;3;1;0;0.3451;0.3451;false;false;true;false;false;3983.44531;3999.96509;413;false;false;false;1740.47278
-0.1;0.05;3;1;3;0;2;0;0.3451;0.3451;true;true;true;false;false;3999.96509;3999.96509;414;false;false;false;1744.21667
-0.1;-0.05;1;0;2;3;1;2;0.59608;0.3451;true;true;true;false;false;3999.96509;3999.96509;415;false;false;false;1747.96057
0.1;0.1;3;0;2;1;3;1;0.47059;0.3451;false;true;true;false;false;3999.96509;3999.96509;416;false;false;false;1751.70435
-0.05;-0.1;3;2;0;1;3;0;0.87843;0.3451;true;true;true;false;false;3999.96509;4870.28564;417;false;true;false;1755.26782
-0.05;0;2;0;2;1;3;0;0.59608;0.3451;false;false;false;false;false;3999.96509;4074.96509;418;false;true;false;1758.88953
0;0.05;3;2;0;1;3;1;0.47059;0.3451;false;false;true;false;false;3999.96509;4074.88672;419;false;false;false;1762.57324
0.05;0.05;3;1;3;0;2;2;0.59608;0.3451;false;true;false;false;false;3999.96509;3999.96509;420;false;false;false;1766.31689
0.05;0.1;3;1;3;2;0;1;0.87843;0.3451;false;true;false;false;true;3999.96509;3999.96509;423;false;false;false;1770.06262
